GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);MEYLE;TRUCKTEC AUTOMOTIVE;AIC;VAICO;MAXGEAR;TCMATIC;ZF;FEBI BILSTEIN;HENGST FILTER;SWAG
Teilesatz, Automatikgetriebe-?lwechsel;4921;115676;2;0,0045;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;124051;5;0,0112;4;0;2;6;0;5;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;144223;7;0,0157;3;0;0;2;0;0;1;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117085;1;0,0022;3;0;5;9;0;10;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;14397;1;0,0022;5;0;0;5;0;6;2;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;138723;1;0,0022;0;0;0;2;0;6;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;111168;1;0,0022;7;1;0;0;0;3;2;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;113730;2;0,0045;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;138274;2;0,0045;0;0;0;4;0;6;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116654;2;0,0045;0;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;134484;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17671;1;0,0022;3;0;0;3;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;123923;2;0,0045;3;0;2;2;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;28157;1;0,0022;5;0;6;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;5730;1;0,0022;3;0;2;3;0;6;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;122968;1;0,0022;2;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141881;2;0,0045;0;0;0;3;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136375;2;0,0045;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55169;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22673;1;0,0022;3;1;2;3;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142240;6;0,0135;3;0;0;3;0;6;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108659;1;0,0022;3;0;0;7;0;3;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16925;1;0,0022;2;0;2;5;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106490;43;0,0967;0;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;24472;4;0,009;3;0;4;2;0;3;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;10504;4;0,009;5;0;6;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;143269;3;0,0067;2;0;2;7;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;124001;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33590;12;0,027;7;0;4;3;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;34952;2;0,0045;1;0;4;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;14617;1;0,0022;2;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;124822;3;0,0067;2;1;0;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;144818;1;0,0022;0;0;0;0;0;2;2;2;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136519;2;0,0045;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;56791;1;0,0022;7;0;5;5;0;9;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;26565;4;0,009;5;0;4;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;100393;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;110046;3;0,0067;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;12487;4;0,009;1;0;0;4;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117805;1;0,0022;0;0;0;0;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141450;1;0,0022;3;1;0;2;0;3;3;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133044;1;0,0022;7;0;1;3;0;4;0;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;11018;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119604;2;0,0045;9;1;2;3;0;3;5;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16828;1;0,0022;3;0;2;6;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;142456;22;0,0495;3;0;3;5;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120246;1;0,0022;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;138877;1;0,0022;4;0;0;0;0;14;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131370;3;0,0067;9;0;2;3;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;128762;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142281;13;0,0292;3;0;0;6;0;5;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136474;1;0,0022;5;0;2;2;0;6;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8376;5;0,0112;5;0;6;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16714;41;0,0922;5;0;8;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136302;1;0,0022;3;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18069;2;0,0045;1;0;6;5;0;6;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;110075;6;0,0135;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;114894;88;0,1978;3;0;7;5;0;9;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;119608;1;0,0022;3;0;2;2;1;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136107;4;0,009;3;0;2;6;0;5;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127328;7;0,0157;2;0;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31034;3;0,0067;3;1;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;134281;14;0,0315;3;0;0;0;0;0;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18249;17;0,0382;6;0;7;5;0;6;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;117763;7;0,0157;4;0;4;11;0;8;3;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141374;3;0,0067;2;0;1;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17417;6;0,0135;5;0;4;4;0;4;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;144934;4;0,009;1;0;1;2;0;3;1;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59808;2;0,0045;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32793;1;0,0022;0;0;2;4;0;9;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;10313;11;0,0247;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31032;1;0,0022;3;1;2;6;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;11995;6;0,0135;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;126001;24;0,0539;6;0;4;6;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19475;5;0,0112;4;0;0;4;0;12;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;116674;2;0,0045;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;15453;7;0,0157;6;0;0;3;0;3;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;140928;4;0,009;0;0;0;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11789;4;0,009;3;0;2;3;0;3;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132316;6;0,0135;2;0;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115116;16;0,036;0;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;138535;2;0,0045;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59385;5;0,0112;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114334;91;0,2046;3;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19718;3;0,0067;6;1;3;3;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22666;9;0,0202;4;1;5;6;0;6;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;127976;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127339;1;0,0022;0;0;0;3;0;9;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117092;9;0,0202;3;0;3;7;0;7;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33313;3;0,0067;2;0;0;4;0;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;25507;1;0,0022;3;0;4;9;0;6;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32161;52;0,1169;14;0;17;13;0;15;5;4;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;101052;7;0,0157;9;0;2;3;0;6;5;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17178;2;0,0045;3;0;1;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;132646;1;0,0022;0;0;1;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;25465;4;0,009;3;1;2;6;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19018;10;0,0225;3;1;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;113283;3;0,0067;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;27563;27;0,0607;6;0;5;15;0;10;5;2;3;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;137335;54;0,1214;3;0;2;6;0;5;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31338;4;0,009;1;0;4;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19404;4;0,009;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;111077;7;0,0157;0;0;0;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117341;1;0,0022;6;1;0;2;0;6;3;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133739;1;0,0022;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17778;10;0,0225;1;1;5;6;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32064;4;0,009;0;0;0;2;0;9;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18387;20;0,045;3;0;7;5;0;3;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;5106;3;0,0067;3;0;0;2;0;3;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136391;1;0,0022;5;0;2;0;0;6;4;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100899;2;0,0045;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58283;3;0,0067;3;0;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;11834;2;0,0045;3;1;2;2;0;6;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16628;2;0,0045;3;0;2;4;0;9;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;112350;1;0,0022;9;1;6;6;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;54955;1;0,0022;5;0;3;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;114972;9;0,0202;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114339;1;0,0022;3;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116161;1;0,0022;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;138984;5;0,0112;6;0;0;0;0;12;0;3;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;114347;1;0,0022;3;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12605;3;0,0067;0;0;0;6;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136165;2;0,0045;0;0;0;3;0;5;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136526;5;0,0112;3;0;1;4;0;4;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;143476;2;0,0045;0;0;0;0;0;1;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12311;7;0,0157;9;0;8;9;0;11;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;3813;4;0,009;1;0;0;5;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55336;32;0,0719;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107518;18;0,0405;6;1;6;6;0;7;3;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;145882;1;0,0022;3;0;0;3;0;3;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;108439;21;0,0472;3;0;5;8;0;9;0;1;3;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;26575;1;0,0022;7;0;13;6;0;8;5;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;114883;89;0,2001;6;0;5;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;123211;2;0,0045;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;1097;38;0,0854;3;2;7;8;0;9;3;1;3;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;131250;1;0,0022;6;0;0;3;0;12;3;3;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;113152;16;0,036;3;0;2;6;0;9;5;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16693;2;0,0045;3;0;0;10;0;9;2;3;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;124243;53;0,1191;5;0;2;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107547;10;0,0225;3;0;0;4;0;9;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116204;49;0,1101;3;0;7;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;15064;2;0,0045;5;0;6;4;0;10;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16883;2;0,0045;1;0;4;2;0;6;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;126875;10;0,0225;0;0;4;4;0;9;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;4515;2;0,0045;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;931;11;0,0247;8;0;6;6;0;13;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;8369;1;0,0022;12;0;9;7;0;8;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59252;2;0,0045;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;27545;1;0,0022;8;0;6;8;0;8;2;2;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18418;3;0,0067;1;0;2;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17898;10;0,0225;4;0;2;9;0;9;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;17182;12;0,027;3;0;1;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18677;5;0,0112;5;0;2;9;0;9;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;17359;7;0,0157;3;0;1;2;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59428;10;0,0225;5;0;3;4;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;56266;2;0,0045;0;0;0;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119516;7;0,0157;9;1;2;3;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;122819;6;0,0135;9;1;0;6;0;3;5;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19023;5;0,0112;3;1;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;140936;3;0,0067;0;0;2;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;121146;1;0,0022;3;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;54951;1;0,0022;5;0;4;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;14238;1;0,0022;6;0;5;3;0;6;0;2;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;10275;2;0,0045;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59566;57;0,1281;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128024;3;0,0067;2;0;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127991;1;0,0022;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17225;2;0,0045;6;1;3;3;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;118645;3;0,0067;1;0;4;5;0;6;4;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;30397;1;0,0022;7;0;6;5;0;6;4;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;8588;2;0,0045;7;0;8;3;0;8;3;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;15464;1;0,0022;0;0;2;0;0;6;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;133261;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58764;10;0,0225;6;0;5;6;0;5;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;59397;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19959;31;0,0697;3;0;6;2;0;3;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;138940;8;0,018;0;0;4;6;0;5;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16829;3;0,0067;3;0;2;6;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;114884;12;0,027;3;0;7;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;8058;5;0,0112;3;0;1;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;100640;34;0,0764;3;0;0;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;112362;7;0,0157;9;1;2;3;0;6;5;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;12472;31;0,0697;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32678;2;0,0045;7;0;17;6;0;11;5;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;31064;2;0,0045;7;0;11;6;0;8;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;19223;4;0,009;3;1;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16178;3;0,0067;4;1;5;6;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;119530;11;0,0247;9;1;2;3;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;16005;2;0,0045;3;0;2;5;0;3;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18238;3;0,0067;6;1;3;3;0;6;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30909;8;0,018;4;1;7;8;0;9;5;1;3;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;25496;1;0,0022;3;1;2;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;58994;4;0,009;3;0;2;4;0;6;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;147212;3;0,0067;2;0;0;3;0;9;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55100;5;0,0112;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117840;3;0,0067;3;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;3977;5;0,0112;7;0;7;6;0;8;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;23299;12;0,027;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114332;83;0,1866;3;0;5;2;0;3;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;22512;1;0,0022;3;0;1;4;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;132829;5;0,0112;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117115;3;0,0067;3;0;3;7;0;7;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;25478;3;0,0067;3;1;2;6;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16460;1;0,0022;3;0;0;2;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107917;2;0,0045;3;0;2;2;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19336;2;0,0045;2;0;3;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;5955;3;0,0067;5;0;9;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;9501;1;0,0022;5;0;6;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;13169;6;0,0135;3;0;2;7;0;9;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;147369;1;0,0022;0;0;0;0;0;8;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58169;3;0,0067;3;0;2;6;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31153;118;0,2652;12;0;17;10;0;8;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100818;5;0,0112;0;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;122836;1;0,0022;2;1;0;6;0;6;2;2;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136465;1;0,0022;3;0;2;6;0;5;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;138857;7;0,0157;3;0;1;6;0;5;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22662;1;0,0022;4;1;5;6;0;6;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;106596;2;0,0045;1;0;6;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;9630;1;0,0022;6;0;4;5;0;9;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17941;1;0,0022;0;0;2;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18668;4;0,009;5;0;5;5;0;8;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;100474;11;0,0247;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119877;4;0,009;3;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;129166;2;0,0045;3;0;2;5;0;6;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;145851;21;0,0472;3;0;0;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;50757;11;0,0247;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117838;1;0,0022;3;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19622;3;0,0067;4;0;2;6;0;9;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;22550;6;0,0135;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132224;23;0,0517;3;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108163;2;0,0045;2;0;0;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;113348;1;0,0022;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17074;3;0,0067;6;0;6;5;0;6;2;2;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19158;1;0,0022;3;0;0;2;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136460;3;0,0067;0;0;2;3;0;3;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;24497;1;0,0022;0;0;2;6;0;6;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;132161;11;0,0247;3;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136956;10;0,0225;3;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100941;3;0,0067;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;145287;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108147;1;0,0022;3;0;2;12;0;11;0;2;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19066;4;0,009;0;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107892;30;0,0674;0;0;1;2;0;3;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;119500;7;0,0157;3;0;1;3;0;3;2;1;0;0
