GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);ZF;HENGST FILTER;FEBI BILSTEIN;MEYLE;SWAG;TRUCKTEC AUTOMOTIVE;MAXGEAR;TCMATIC;AIC;VAICO
4921;Teilesatz, Automatikgetriebe-?lwechsel;42577152;56;0,2079;1;1;0;1;0;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;42845908;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;428718;8;0,0297;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4295875;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;431880;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;43421051080011;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;43421051110018;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;43421051111018;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;444712;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;444714;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;444757;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;447047;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4632123000;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;4632123001;1;0,0037;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;463213B000;4;0,0148;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;470539;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;470565;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;475596;6;0,0223;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;485656;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4936079;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;495761;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;49700;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;4G434210273;1;0,0037;1;1;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5000DYUK;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500111X2;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500125YK;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5001FFRK;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500238W2;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500395T8;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5003LUCK;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50040JAF;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5005CYA9;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5005DYA7;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5005YCRF;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5006ADLK;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50075VL1;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5007CYA7;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50083CKK;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500888W5;5;0,0186;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5008KKJ3;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5008RTC4;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50096HNF;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;501527D3;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5015999R;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50178912;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50178920;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;502335H4;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;502336H3;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;502366H6;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;502947J9;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;502961J0;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;502966J5;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5073878AA;1;0,0037;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;511056R0;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511571P0;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511777NL;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;511778NL;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5141350002;11;0,0408;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5141351401;8;0,0297;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;515999;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5176076;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5176079;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;52108325AA;6;0,0223;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;52108332AA;2;0,0074;0;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;521214;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5275555;13;0,0483;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;52854834AB;11;0,0408;1;0;0;1;0;0;1;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5430977;10;0,0371;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;54504278;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;54509;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;549087;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;549091;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;55391;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;57001;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;58376SET;2;0,0074;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;58959381;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303116;39;0,1448;1;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303275;29;0,1076;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303474;103;0,3823;1;0;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961303474ZF;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961304069;9;0,0334;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961306996;5;0,0186;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308077;1;0,0037;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308278;37;0,1373;1;0;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308284;38;0,1411;1;0;1;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308371;28;0,1039;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308372;49;0,1819;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308373;7;0,026;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308375;35;0,1299;1;1;1;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308407;5;0,0186;1;0;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308410;3;0,0111;1;0;1;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308412;36;0,1336;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308444;5;0,0186;1;0;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308445;1;0,0037;1;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308447;29;0,1076;1;0;1;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308587;11;0,0408;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308601;58;0,2153;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961308602;28;0,1039;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309094;4;0,0148;1;0;1;1;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309095;6;0,0223;1;0;1;1;0;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309096;1;0,0037;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309097;5;0,0186;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309120;8;0,0297;1;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309149;1;0,0037;1;0;1;0;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309150;1;0,0037;1;0;1;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309174;1;0,0037;1;0;1;1;0;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309176;1;0,0037;1;0;1;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309179;4;0,0148;1;0;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309179ZF;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309203;1;0,0037;1;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5961309535;1;0,0037;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5A13115;2;0,0074;1;1;0;1;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;601574;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;61472;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;620140;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;620150;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;620160;6;0,0223;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;621337;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;644113;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;65329030001;2;0,0074;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;65331180000;12;0,0445;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;673005766;1;0,0037;1;1;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;673011113;1;0,0037;1;1;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68018555AA;1;0,0037;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68142478AB;2;0,0074;1;1;0;0;0;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68225344AA;63;0,2339;1;0;0;1;0;0;1;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68233701AA;7;0,026;1;0;0;1;0;0;1;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68233701AB;1;0,0037;1;0;0;1;0;0;1;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68233701AC;14;0,052;1;0;0;1;0;0;1;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;68259490AC;1;0,0037;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68261170AA;1;0,0037;1;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68266725AA;1;0,0037;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;68843;7;0,026;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70033SET;3;0,0111;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;70033SETAIC;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70161350001;5;0,0186;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70317SET;3;0,0111;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;704882;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;70934SET;1;0,0037;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350002;97;0,3601;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350004;4;0,0148;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350102;41;0,1522;0;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7141350102XK;6;0,0223;0;0;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7222770095;17;0,0631;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;722619;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;722621;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252701518;1;0,0037;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252703114;7;0,026;0;0;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252703203;1;0,0037;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252703707;20;0,0742;0;1;1;1;0;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252707702;5;0,0186;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252708704;1;0,0037;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252708804;9;0,0334;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7252716100;1;0,0037;1;1;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73961;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73961SET;2;0,0074;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;73963SET;1;0,0037;0;0;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73967;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73972;3;0,0111;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73972SET;4;0,0148;0;0;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;73974SET;2;0,0074;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73978SET;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;73982SET;2;0,0074;0;0;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74766SET;1;0,0037;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74767SET;2;0,0074;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74768SET;1;0,0037;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74771SET;1;0,0037;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74772SET;3;0,0111;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74773SET;3;0,0111;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74780;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74780SET;12;0,0445;0;0;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74783SET;2;0,0074;0;0;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74785SET;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74786SET;2;0,0074;0;0;1;0;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;74794SET;1;0,0037;0;0;1;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;74794SETAIC;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7613253;2;0,0074;1;1;0;1;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7624192;3;0,0111;1;1;0;1;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7700107587;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7711428122;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7711579456;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7711785243;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;7711945827;23;0,0854;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;77367950;20;0,0742;1;1;0;0;0;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;77368075;3;0,0111;1;0;0;1;0;0;1;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;77930SET;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7837196;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7855263;1;0,0037;1;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;792618;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;7M5R6C631AD;2;0,0074;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8200807136;1;0,0037;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8274913;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;83220440214;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222305396;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222355599;5;0,0186;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222413477;6;0,0223;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;83222433157;67;0,2487;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8612901;1;0,0037;1;1;0;1;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8700250;1;0,0037;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;8700261;1;0,0037;1;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;8743438;1;0,0037;1;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;93160393;1;0,0037;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;93165147;5;0,0186;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;93165414;8;0,0297;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;93177682;1;0,0037;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;93183574;4;0,0148;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;943140;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95530740300;2;0,0074;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;95530740301;4;0,0148;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;95832137100;13;0,0483;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;95832543500;58;0,2153;1;0;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;95832544300;1;0,0037;1;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95901;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95902;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95903;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95912;16;0,0594;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95913;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95914;7;0,026;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;95920;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;97032102500;6;0,0223;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;97032102500KIT2;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;97278;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;9730AF;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9734R7;8;0,0297;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;98630740300;10;0,0371;0;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;98639701600;3;0,0111;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9A731707000;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9A731718900;5;0,0186;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9A732137100;5;0,0186;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9G132102500;3;0,0111;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9G132112500;1;0,0037;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;9P1321359;2;0,0074;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0009880152;5;0,0186;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0009892002;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A000989450611HDNW;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A000989610410;1;0,0037;0;0;0;0;0;0;0;0;0;1
