GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);VAICO;ZF;ORIGINAL Sch?ferbarthold;FEBI BILSTEIN;TCMATIC;SWAG;TRUCKTEC AUTOMOTIVE;HENGST FILTER;AIC;MEYLE
Teilesatz, Automatikgetriebe-?lwechsel;4921;110615;23;0,0515;4;2;0;1;6;1;0;1;7;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136201;3;0,0067;3;2;1;1;6;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;16291;1;0,0022;3;2;0;1;3;1;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;135352;1;0,0022;9;3;0;0;10;0;0;3;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11884;66;0,1479;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18260;113;0,2531;8;4;0;2;6;2;0;1;4;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;115165;12;0,0269;5;2;0;1;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;18239;3;0,0067;3;2;0;0;6;0;1;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;16593;27;0,0605;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;19097;4;0,009;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;19336;2;0,0045;4;0;0;0;6;0;0;0;3;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;115115;18;0,0403;3;0;0;0;4;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;34996;4;0,009;6;3;0;2;8;2;0;0;10;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;56245;7;0,0157;3;0;0;1;3;1;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;133307;1;0,0022;2;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106455;18;0,0403;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;112295;12;0,0269;4;2;0;1;9;1;0;1;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;108661;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;123934;112;0,2509;7;4;0;2;12;1;0;1;9;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;18709;10;0,0224;10;3;0;2;12;2;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;111166;4;0,009;6;5;2;4;6;2;1;1;2;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;54207;3;0,0067;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19165;2;0,0045;5;2;0;0;6;0;1;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;30325;1;0,0022;6;0;0;2;6;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;55123;8;0,0179;2;3;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;317;14;0,0314;4;0;0;0;2;0;0;0;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;106596;3;0,0067;5;2;0;1;6;1;0;1;6;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;120236;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;14026;1;0,0022;3;3;0;2;4;2;0;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;19836;2;0,0045;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;27564;63;0,1411;11;5;0;1;6;1;0;3;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18590;21;0,047;8;4;0;2;6;2;0;1;4;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;112234;26;0,0582;6;5;2;3;9;2;1;1;2;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;33430;4;0,009;3;3;0;1;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;129590;1;0,0022;0;4;0;0;6;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;19651;33;0,0739;9;4;0;2;8;1;0;2;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;131979;2;0,0045;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;58292;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32678;1;0,0022;6;5;0;2;11;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;113460;4;0,009;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100931;4;0,009;5;2;0;2;6;1;0;1;3;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;136463;1;0,0022;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;128136;2;0,0045;2;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;10055;1;0,0022;3;2;0;1;6;1;0;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;17969;16;0,0358;6;4;0;1;6;1;1;2;5;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;100638;10;0,0224;3;2;0;1;3;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;22459;4;0,009;10;3;0;2;8;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;55494;22;0,0493;2;0;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18508;46;0,1031;8;4;0;2;6;2;0;1;4;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;55127;34;0,0762;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59426;4;0,009;4;2;0;1;3;1;0;1;3;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;106420;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11856;1;0,0022;2;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;112361;1;0,0022;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;17407;2;0,0045;3;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18325;4;0,009;3;4;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;127852;6;0,0134;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126748;1;0,0022;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100560;66;0,1479;6;5;1;3;6;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;141144;2;0,0045;2;2;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12642;4;0,009;4;2;0;1;10;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;107877;5;0,0112;0;0;0;2;3;2;0;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;16199;1;0,0022;3;0;0;1;9;1;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;31602;1;0,0022;4;0;0;0;2;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59436;2;0,0045;3;3;0;2;4;2;0;0;4;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;14986;1;0,0022;4;0;0;0;4;0;0;0;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;319;1;0,0022;0;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;9875;4;0,009;3;3;0;2;4;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;5105;3;0,0067;8;2;0;1;9;1;0;0;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;112941;5;0,0112;11;0;0;0;12;0;0;3;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;135708;3;0,0067;2;3;0;0;3;0;1;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;6921;5;0,0112;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;108622;5;0,0112;0;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11989;6;0,0134;5;2;0;1;9;0;0;1;3;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;29976;1;0,0022;5;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;143476;1;0,0022;0;2;0;1;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;105903;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;140736;4;0,009;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;123200;1;0,0022;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19646;2;0,0045;4;5;0;3;4;3;0;1;17;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;31037;2;0,0045;6;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;139471;2;0,0045;2;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18679;1;0,0022;3;0;0;0;3;0;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;133732;3;0,0067;0;0;0;0;0;0;0;0;0;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;108608;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;984;1;0,0022;3;0;0;0;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;112230;3;0,0067;9;4;2;1;10;0;1;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;130279;2;0,0045;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;21321;1;0,0022;4;2;0;1;9;1;0;2;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;34966;1;0,0022;3;5;0;1;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;57307;4;0,009;4;5;0;3;4;3;0;1;14;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;11834;3;0,0067;2;3;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100816;14;0,0314;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;117349;3;0,0067;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;134290;14;0,0314;5;2;0;1;3;0;0;0;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;108636;1;0,0022;8;2;0;1;9;1;0;1;6;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19660;1;0,0022;7;5;0;3;4;3;0;1;17;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;143280;7;0,0157;0;2;0;1;6;0;0;0;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;15889;2;0,0045;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;145846;2;0,0045;3;2;0;1;3;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;238;3;0,0067;3;0;0;0;9;0;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32836;40;0,0896;6;3;0;2;8;2;0;0;14;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;100337;5;0,0112;4;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;124818;8;0,0179;3;2;1;1;3;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;10876;2;0,0045;2;0;0;0;3;0;0;0;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132329;15;0,0336;5;0;0;0;4;0;0;1;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;14925;1;0,0022;3;0;0;1;9;1;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;109413;1;0,0022;4;0;0;0;1;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;16716;19;0,0426;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;109296;5;0,0112;3;3;1;2;6;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;132325;5;0,0112;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;136005;2;0,0045;3;2;1;3;6;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;117886;3;0,0067;0;3;0;1;3;1;0;0;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;116703;48;0,1075;5;4;0;2;6;1;0;2;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;53234;3;0,0067;2;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10330;14;0,0314;10;3;0;2;8;2;0;0;9;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;123348;8;0,0179;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;55124;3;0,0067;2;3;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;113345;1;0,0022;4;2;0;0;6;0;0;0;5;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;801688;3;0,0067;0;0;0;1;8;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18552;2;0,0045;2;0;0;0;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;135719;1;0,0022;7;0;0;0;7;0;0;2;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19853;1;0,0022;6;3;0;2;4;2;0;0;15;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;131141;13;0,0291;6;3;0;0;9;0;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19345;5;0,0112;3;3;0;2;4;2;0;0;11;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;145888;6;0,0134;3;2;0;2;3;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136270;3;0,0067;3;2;1;3;3;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;34951;25;0,056;4;0;0;0;2;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;120286;13;0,0291;6;2;2;2;6;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;19968;7;0,0157;5;2;0;1;7;1;0;1;7;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;128024;2;0,0045;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;10399;1;0,0022;9;2;0;1;3;1;0;3;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;135106;1;0,0022;5;0;0;0;4;0;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132324;36;0,0806;7;4;0;0;6;0;0;1;5;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;133682;1;0,0022;2;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115740;2;0,0045;2;2;0;1;3;1;0;1;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19457;1;0,0022;6;2;0;2;6;2;0;2;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;16876;2;0,0045;7;2;0;0;4;0;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;18673;1;0,0022;9;2;0;2;9;2;0;2;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;19921;1;0,0022;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;140438;2;0,0045;3;2;1;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133658;32;0,0717;7;0;0;0;7;0;0;2;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;58899;3;0,0067;1;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132829;19;0,0426;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19039;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132445;6;0,0134;5;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19486;3;0,0067;2;3;0;2;6;1;0;1;5;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;55357;2;0,0045;8;3;0;1;9;1;0;3;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16696;3;0,0067;3;2;0;0;3;0;1;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;31377;1;0,0022;6;0;0;0;5;0;0;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;140120;2;0,0045;0;4;0;0;6;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;129034;1;0,0022;4;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;130970;135;0,3024;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;114883;53;0,1187;5;2;0;1;6;1;0;1;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;17375;9;0,0202;3;2;0;1;4;1;0;1;9;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;733;2;0,0045;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131303;18;0,0403;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;12332;32;0,0717;10;3;0;2;12;2;0;0;8;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;31577;43;0,0963;13;7;1;4;11;3;0;2;17;14
Teilesatz, Automatikgetriebe-?lwechsel;4921;4706;4;0,009;4;2;0;1;4;1;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;31056;12;0,0269;13;7;1;4;15;3;0;2;16;14
Teilesatz, Automatikgetriebe-?lwechsel;4921;59014;1;0,0022;0;3;0;2;3;2;1;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;20001;1;0,0022;5;2;0;2;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;107545;9;0,0202;0;2;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;22551;11;0,0246;9;7;0;1;6;1;0;2;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;8721;1;0,0022;4;0;0;0;4;0;0;0;6;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128179;7;0,0157;3;2;0;2;3;1;0;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;141769;13;0,0291;10;2;0;1;9;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;108006;40;0,0896;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;7151;1;0,0022;2;0;0;0;3;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107872;1;0,0022;2;0;0;0;3;0;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;125059;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32871;1;0,0022;7;5;0;3;8;3;0;1;13;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;127682;1;0,0022;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;33054;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19472;1;0,0022;4;2;0;1;12;1;0;2;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;7867;2;0,0045;6;0;0;3;8;1;0;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;107500;9;0,0202;0;3;0;2;3;2;0;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;11986;1;0,0022;5;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;33011;20;0,0448;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136648;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;23462;1;0,0022;3;0;0;0;0;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;143580;4;0,009;3;0;1;1;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131284;3;0,0067;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141567;12;0,0269;6;0;0;0;5;0;0;2;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;118488;7;0,0157;2;2;0;1;3;1;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;6051;5;0,0112;4;0;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;125105;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;142470;3;0,0067;1;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33774;11;0,0246;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;140461;5;0,0112;3;2;1;1;6;0;0;1;1;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;26914;4;0,009;9;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;119509;14;0,0314;6;2;2;2;6;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;123096;1;0,0022;9;0;0;0;10;0;0;3;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;25487;1;0,0022;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;953;1;0,0022;3;2;0;1;13;1;0;1;6;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;118554;5;0,0112;3;2;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31581;8;0,0179;10;3;0;3;12;3;0;1;17;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;17074;7;0,0157;5;2;0;2;6;0;0;0;6;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;28257;5;0,0112;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;106291;9;0,0202;6;5;1;3;3;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;111791;8;0,0179;4;0;0;0;6;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132162;6;0,0134;4;0;0;0;5;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;23401;4;0,009;6;3;0;2;8;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;20898;6;0,0134;9;2;0;1;5;1;0;2;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;108618;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31153;120;0,2688;10;5;0;3;8;3;0;1;17;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;141780;3;0,0067;3;2;1;1;3;0;0;1;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;108004;2;0,0045;3;3;1;3;12;2;1;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;32065;4;0,009;2;2;0;0;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108435;5;0,0112;11;0;0;0;12;0;0;1;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;53317;5;0,0112;3;3;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100852;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;120132;2;0,0045;6;5;2;4;6;2;0;1;2;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;101004;1;0,0022;4;0;0;0;2;0;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136488;2;0,0045;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18813;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;145012;3;0,0067;10;2;0;1;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15836;2;0,0045;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;16190;1;0,0022;6;0;0;2;6;2;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141183;7;0,0157;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15901;5;0,0112;3;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;145800;1;0,0022;0;2;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135146;10;0,0224;5;2;0;2;3;2;0;2;3;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;33378;1;0,0022;2;0;0;0;3;0;0;0;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;32677;2;0,0045;6;3;0;2;8;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;23137;1;0,0022;6;5;0;2;8;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;129555;12;0,0269;7;2;0;1;6;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;145854;1;0,0022;0;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;20027;1;0,0022;3;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;100493;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115490;3;0,0067;2;0;0;1;3;1;0;1;4;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;120240;11;0,0246;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;137379;1;0,0022;0;3;0;3;12;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;22523;1;0,0022;4;2;0;1;6;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19888;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19100;4;0,009;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;135197;2;0,0045;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;100269;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;55797;4;0,009;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;126616;4;0,009;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127909;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100391;1;0,0022;2;0;0;0;0;0;0;0;0;0
