GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);AISIN;Schaeffler LuK;BLUE PRINT;EXEDY;VALEO;JAPANPARTS;HERTH+BUSS JAKOPARTS;WESTLAKE;RYMEC;SACHS
Kupplungssatz;479;57455;34;0,0209;2;2;2;3;2;1;2;0;2;1
Kupplungssatz;479;5307;4;0,0025;1;6;4;1;4;0;0;2;1;2
Kupplungssatz;479;8988;14;0,0086;1;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;5222;1;0,0006;0;2;2;1;1;1;1;0;1;1
Kupplungssatz;479;5997;1;0,0006;1;0;1;1;1;0;1;0;0;0
Kupplungssatz;479;113150;18;0,0111;2;3;1;2;5;0;1;0;1;2
Kupplungssatz;479;5098;1;0,0006;3;2;1;2;3;0;0;1;1;2
Kupplungssatz;479;128188;5;0,0031;0;2;1;2;5;0;2;0;2;2
Kupplungssatz;479;118703;9;0,0055;2;4;1;2;3;0;1;2;3;2
Kupplungssatz;479;122140;1;0,0006;0;2;0;2;1;0;0;0;0;2
Kupplungssatz;479;6837;11;0,0068;1;3;2;2;4;0;1;2;4;4
Kupplungssatz;479;142192;2;0,0012;0;1;1;1;1;0;0;0;0;1
Kupplungssatz;479;16138;1;0,0006;2;2;1;1;2;0;0;1;1;1
Kupplungssatz;479;20118;10;0,0061;0;1;2;1;1;0;0;0;0;1
Kupplungssatz;479;5252;5;0,0031;0;2;0;1;3;1;1;1;1;2
Kupplungssatz;479;131529;62;0,0381;2;2;1;2;0;0;1;1;1;2
Kupplungssatz;479;1611;16;0,0098;5;7;5;12;2;3;2;1;5;0
Kupplungssatz;479;123043;1;0,0006;0;3;0;3;8;0;0;0;0;3
Kupplungssatz;479;120080;3;0,0018;2;5;1;1;5;1;0;1;2;1
Kupplungssatz;479;123961;4;0,0025;1;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;21156;2;0,0012;1;1;0;1;0;0;1;0;1;1
Kupplungssatz;479;23404;10;0,0061;2;4;0;0;6;0;0;0;0;3
Kupplungssatz;479;56201;3;0,0018;1;1;1;2;3;1;0;0;1;3
Kupplungssatz;479;1051;4;0,0025;4;4;1;4;5;4;3;2;3;3
Kupplungssatz;479;129105;6;0,0037;1;1;0;2;1;1;0;0;0;1
Kupplungssatz;479;4826;1;0,0006;0;2;0;1;0;0;0;0;1;2
Kupplungssatz;479;11724;3;0,0018;0;2;0;2;4;0;0;1;0;3
Kupplungssatz;479;116704;7;0,0043;0;2;2;1;0;0;0;0;0;1
Kupplungssatz;479;115123;3;0,0018;1;2;0;4;2;1;1;0;1;2
Kupplungssatz;479;18212;2;0,0012;1;1;0;1;1;0;0;0;1;0
Kupplungssatz;479;16939;1;0,0006;4;3;5;3;3;3;2;2;3;3
Kupplungssatz;479;5151;2;0,0012;1;1;1;1;1;1;0;1;1;1
Kupplungssatz;479;3388;2;0,0012;1;1;1;1;1;1;1;0;0;1
Kupplungssatz;479;34450;1;0,0006;1;0;0;1;2;1;0;1;1;0
Kupplungssatz;479;8539;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;125092;3;0,0018;2;2;0;2;1;0;1;0;0;2
Kupplungssatz;479;8165;2;0,0012;3;2;0;2;3;0;2;0;2;3
Kupplungssatz;479;55879;2;0,0012;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;138773;1;0,0006;2;1;0;0;3;1;1;0;0;0
Kupplungssatz;479;18027;27;0,0166;1;2;3;2;4;1;2;0;2;1
Kupplungssatz;479;17241;4;0,0025;1;2;2;2;2;1;2;2;2;1
Kupplungssatz;479;145885;2;0,0012;0;0;2;0;4;0;0;0;0;1
Kupplungssatz;479;8799;455;0,2795;1;3;1;1;3;0;0;2;1;1
Kupplungssatz;479;16713;19;0,0117;1;1;0;1;1;3;1;0;1;1
Kupplungssatz;479;119847;28;0,0172;0;5;0;3;3;1;0;0;0;2
Kupplungssatz;479;1880;2;0,0012;2;2;2;0;4;0;0;1;2;2
Kupplungssatz;479;5534;2;0,0012;1;1;1;1;3;1;0;1;1;1
Kupplungssatz;479;108809;28;0,0172;1;1;0;1;1;0;1;0;1;2
Kupplungssatz;479;19258;3;0,0018;0;2;1;1;2;0;0;0;2;1
Kupplungssatz;479;59698;1;0,0006;2;4;1;2;5;1;0;1;2;1
Kupplungssatz;479;133866;2;0,0012;1;0;2;1;2;1;0;1;0;0
Kupplungssatz;479;3962;1;0,0006;0;2;2;1;2;0;0;0;1;2
Kupplungssatz;479;16730;1;0,0006;3;3;2;1;1;0;0;2;3;3
Kupplungssatz;479;4788;17;0,0104;2;1;2;1;0;2;1;1;1;0
Kupplungssatz;479;108850;14;0,0086;0;3;5;0;4;0;0;0;1;3
Kupplungssatz;479;7892;9;0,0055;0;1;3;1;6;1;0;2;0;3
Kupplungssatz;479;24438;16;0,0098;3;3;3;3;9;0;1;5;5;5
Kupplungssatz;479;59320;5;0,0031;1;2;1;2;2;1;1;1;2;1
Kupplungssatz;479;19891;1;0,0006;0;0;0;0;1;0;0;0;0;1
Kupplungssatz;479;27279;63;0,0387;2;2;1;1;2;1;0;1;0;0
Kupplungssatz;479;3699;4;0,0025;1;1;0;1;1;1;1;2;1;1
Kupplungssatz;479;1600;3;0,0018;0;1;0;1;0;0;0;0;1;1
Kupplungssatz;479;119470;44;0,027;2;3;0;2;7;0;0;0;0;3
Kupplungssatz;479;12042;1;0,0006;2;3;2;1;3;2;1;1;1;2
Kupplungssatz;479;26636;5;0,0031;1;4;2;1;1;1;1;2;1;1
Kupplungssatz;479;30882;1;0,0006;2;2;0;2;1;1;0;0;0;0
Kupplungssatz;479;17765;3;0,0018;2;2;2;1;0;2;0;0;1;1
Kupplungssatz;479;19374;1;0,0006;0;1;1;0;1;0;0;1;0;1
Kupplungssatz;479;7923;1;0,0006;0;1;0;1;2;0;0;0;0;1
Kupplungssatz;479;16773;2;0,0012;1;1;1;0;2;2;1;0;1;2
Kupplungssatz;479;117863;2;0,0012;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;123537;28;0,0172;2;2;0;2;1;0;1;0;0;2
Kupplungssatz;479;23288;2;0,0012;4;3;2;3;2;1;2;1;2;2
Kupplungssatz;479;19634;25;0,0154;3;3;3;5;8;1;1;4;7;5
Kupplungssatz;479;137757;14;0,0086;0;2;1;1;1;0;0;0;2;2
Kupplungssatz;479;100170;1;0,0006;2;5;1;3;6;4;2;2;2;3
Kupplungssatz;479;5646;3;0,0018;1;2;2;1;2;1;1;2;1;2
Kupplungssatz;479;1,06000056E+11;5;0,0031;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;127359;2;0,0012;4;2;1;1;7;3;1;0;2;3
Kupplungssatz;479;30901;308;0,1892;2;1;1;1;5;1;1;0;1;1
Kupplungssatz;479;33555;1;0,0006;0;1;1;1;1;2;1;1;0;1
Kupplungssatz;479;17562;6;0,0037;1;0;1;1;0;1;1;0;1;0
Kupplungssatz;479;19832;16;0,0098;4;2;1;2;1;5;1;0;2;3
Kupplungssatz;479;128786;1;0,0006;0;2;1;0;4;0;1;0;0;2
Kupplungssatz;479;100393;4;0,0025;0;2;0;2;3;0;0;0;2;1
Kupplungssatz;479;31722;7;0,0043;2;2;2;2;3;1;2;1;2;3
Kupplungssatz;479;15656;5;0,0031;2;5;2;3;5;1;0;3;3;3
Kupplungssatz;479;8211;22;0,0135;1;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;16512;2;0,0012;1;1;1;1;2;1;1;2;1;1
Kupplungssatz;479;17887;49;0,0301;2;2;2;2;3;3;1;2;1;2
Kupplungssatz;479;11049;3;0,0018;1;1;1;1;3;1;1;2;1;2
Kupplungssatz;479;34919;6;0,0037;3;1;1;1;2;1;0;0;2;3
Kupplungssatz;479;1225;2;0,0012;0;1;0;1;0;0;0;0;0;0
Kupplungssatz;479;17974;25;0,0154;1;2;1;1;3;1;1;2;1;1
Kupplungssatz;479;33168;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;6109;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;14461;6;0,0037;0;1;1;1;0;1;1;0;1;0
Kupplungssatz;479;56172;4;0,0025;1;1;1;1;1;0;0;0;1;2
Kupplungssatz;479;57594;52;0,0319;4;3;7;3;11;0;3;3;3;6
Kupplungssatz;479;59722;1;0,0006;2;2;0;2;3;0;2;0;2;2
Kupplungssatz;479;29483;4;0,0025;1;1;0;1;1;1;1;0;0;0
Kupplungssatz;479;126578;1;0,0006;2;2;0;2;1;0;1;0;0;2
Kupplungssatz;479;7242;7;0,0043;0;1;0;3;3;3;0;0;2;3
Kupplungssatz;479;118766;14;0,0086;0;1;2;1;2;1;1;1;1;1
Kupplungssatz;479;5860;1;0,0006;1;1;0;0;0;0;0;0;1;0
Kupplungssatz;479;131647;10;0,0061;0;2;0;1;0;0;0;0;0;1
Kupplungssatz;479;34492;3;0,0018;2;4;0;1;1;0;1;0;2;5
Kupplungssatz;479;116633;2;0,0012;0;1;1;1;2;0;0;0;0;1
Kupplungssatz;479;108162;2;0,0012;1;3;1;2;4;0;1;1;1;2
Kupplungssatz;479;108133;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;131589;3;0,0018;2;2;0;0;2;0;0;0;2;2
Kupplungssatz;479;3925;1;0,0006;1;1;0;0;1;0;0;1;0;1
Kupplungssatz;479;5712;25;0,0154;1;1;1;1;3;1;0;0;1;1
Kupplungssatz;479;30840;30;0,0184;1;2;1;1;1;1;1;0;1;2
Kupplungssatz;479;25866;4;0,0025;0;1;1;0;0;0;0;0;0;1
Kupplungssatz;479;139249;2;0,0012;0;5;0;4;2;0;0;0;0;4
Kupplungssatz;479;19184;1;0,0006;4;1;1;1;3;3;0;0;0;1
Kupplungssatz;479;128469;12;0,0074;0;2;0;2;3;0;1;0;1;2
Kupplungssatz;479;137771;13;0,008;0;2;1;1;0;0;0;0;0;1
Kupplungssatz;479;5226;2;0,0012;1;2;2;1;1;1;1;0;1;1
Kupplungssatz;479;139308;25;0,0154;0;3;2;1;5;0;1;0;0;0
Kupplungssatz;479;133140;1;0,0006;1;1;0;1;1;0;1;0;0;0
Kupplungssatz;479;3547;2;0,0012;1;2;1;1;2;0;1;2;1;1
Kupplungssatz;479;131761;1;0,0006;0;2;0;2;2;0;0;0;0;3
Kupplungssatz;479;7851;15;0,0092;2;1;1;1;1;2;1;1;1;1
Kupplungssatz;479;4561;1;0,0006;0;1;0;1;1;2;1;0;1;1
Kupplungssatz;479;10292;8;0,0049;0;2;0;2;3;0;0;0;0;2
Kupplungssatz;479;28200;15;0,0092;3;2;4;1;6;2;1;2;3;3
Kupplungssatz;479;5921;4;0,0025;3;4;2;4;3;0;0;1;4;0
Kupplungssatz;479;16866;3;0,0018;1;1;1;1;1;1;0;1;1;1
Kupplungssatz;479;31052;1;0,0006;0;2;0;0;0;0;0;0;0;1
Kupplungssatz;479;4847;1;0,0006;1;5;1;1;5;0;0;0;0;1
Kupplungssatz;479;3703;1;0,0006;1;1;1;1;1;1;1;1;1;1
Kupplungssatz;479;7739;1;0,0006;1;1;0;1;1;0;0;1;1;1
Kupplungssatz;479;128340;1;0,0006;0;4;0;2;2;0;0;0;0;3
Kupplungssatz;479;122481;1;0,0006;3;3;2;3;3;0;2;0;3;4
Kupplungssatz;479;25448;6;0,0037;1;4;1;1;1;2;1;2;1;1
Kupplungssatz;479;30359;27;0,0166;4;3;1;1;2;1;1;0;1;1
Kupplungssatz;479;2791;8;0,0049;0;3;0;2;1;0;0;1;2;3
Kupplungssatz;479;54912;4;0,0025;1;1;1;1;2;2;1;0;1;1
Kupplungssatz;479;17732;4;0,0025;1;4;2;0;3;0;0;0;2;3
Kupplungssatz;479;30971;38;0,0233;2;4;4;2;5;0;2;2;2;6
Kupplungssatz;479;34910;2;0,0012;1;2;1;2;3;0;2;0;1;6
Kupplungssatz;479;32798;6;0,0037;0;2;0;2;5;0;0;0;0;2
Kupplungssatz;479;21137;6;0,0037;1;1;0;1;0;0;0;0;1;1
Kupplungssatz;479;9552;9;0,0055;2;2;1;1;0;1;0;1;0;0
Kupplungssatz;479;56731;13;0,008;2;2;1;2;4;1;2;2;3;2
Kupplungssatz;479;10599;2;0,0012;1;1;1;2;0;1;2;0;1;1
Kupplungssatz;479;16041;1;0,0006;2;2;0;2;2;0;0;3;0;3
Kupplungssatz;479;32910;10;0,0061;0;2;1;0;4;0;0;1;3;1
Kupplungssatz;479;58582;1;0,0006;2;3;2;2;4;1;0;3;5;3
Kupplungssatz;479;131121;9;0,0055;0;1;0;0;2;0;0;0;0;2
Kupplungssatz;479;33530;1;0,0006;1;1;2;0;0;0;0;0;0;0
Kupplungssatz;479;33388;2;0,0012;0;2;2;0;3;0;0;0;1;2
Kupplungssatz;479;108624;1;0,0006;2;1;1;1;2;0;0;0;2;2
Kupplungssatz;479;14092;1;0,0006;0;1;1;1;0;0;0;1;0;0
Kupplungssatz;479;12642;1;0,0006;0;4;3;0;4;0;0;1;2;3
Kupplungssatz;479;18756;2;0,0012;6;4;3;2;2;1;0;3;3;3
Kupplungssatz;479;18049;1;0,0006;2;2;2;2;4;1;2;2;2;3
Kupplungssatz;479;128599;3;0,0018;0;1;0;1;2;0;0;0;1;1
Kupplungssatz;479;4543;6;0,0037;1;1;2;1;1;1;0;1;1;1
Kupplungssatz;479;3410;6;0,0037;1;1;1;2;0;3;1;0;1;1
Kupplungssatz;479;13182;5;0,0031;1;3;2;1;7;1;1;3;3;2
Kupplungssatz;479;109431;1;0,0006;1;4;4;2;2;0;1;0;1;3
Kupplungssatz;479;132633;1;0,0006;0;1;0;2;1;0;0;0;0;3
Kupplungssatz;479;115102;2;0,0012;0;3;4;1;3;0;1;0;0;4
Kupplungssatz;479;22526;1;0,0006;2;4;2;2;2;0;1;1;2;2
Kupplungssatz;479;132938;2;0,0012;2;4;0;2;2;0;1;1;2;2
Kupplungssatz;479;34243;3;0,0018;1;1;1;1;1;0;0;0;0;3
Kupplungssatz;479;114210;54;0,0332;1;1;1;1;1;1;0;0;1;1
Kupplungssatz;479;5197;13;0,008;1;1;1;1;2;0;1;1;1;1
Kupplungssatz;479;3993;2;0,0012;0;2;0;0;3;0;0;0;1;3
Kupplungssatz;479;5270;4;0,0025;2;1;0;1;2;1;1;2;1;1
Kupplungssatz;479;5359;20;0,0123;1;1;1;1;2;1;1;0;1;0
Kupplungssatz;479;126921;14;0,0086;0;1;0;1;1;0;0;0;1;1
Kupplungssatz;479;23083;1;0,0006;1;1;1;5;1;2;0;0;1;1
Kupplungssatz;479;107446;3;0,0018;0;1;0;1;2;0;0;0;0;1
Kupplungssatz;479;157300;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;33149;2;0,0012;1;1;1;1;0;0;0;0;1;2
Kupplungssatz;479;132431;1;0,0006;2;2;0;0;1;0;2;1;0;0
Kupplungssatz;479;17361;3;0,0018;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;16623;1;0,0006;0;0;0;1;1;0;0;0;0;0
Kupplungssatz;479;33781;2;0,0012;0;2;1;1;1;0;0;1;1;1
Kupplungssatz;479;133257;6;0,0037;0;0;1;0;2;1;0;0;1;1
Kupplungssatz;479;59563;6;0,0037;2;1;0;1;2;0;0;1;0;3
Kupplungssatz;479;28773;1;0,0006;1;1;1;1;1;0;0;1;0;3
Kupplungssatz;479;10878;1;0,0006;2;3;2;2;2;0;0;2;2;4
Kupplungssatz;479;4623;2;0,0012;0;3;1;2;0;0;0;1;1;1
Kupplungssatz;479;110024;41;0,0252;1;1;0;2;1;1;0;0;1;2
Kupplungssatz;479;22486;46;0,0283;2;2;1;1;1;0;1;0;1;1
Kupplungssatz;479;18399;14;0,0086;0;2;0;1;2;0;0;1;1;1
Kupplungssatz;479;23435;2;0,0012;1;2;1;1;2;2;1;1;1;1
Kupplungssatz;479;119607;5;0,0031;1;2;3;1;2;1;1;0;2;1
Kupplungssatz;479;123049;1;0,0006;0;3;0;0;4;0;0;0;4;3
Kupplungssatz;479;133871;4;0,0025;0;3;0;1;0;0;0;0;0;1
Kupplungssatz;479;119893;7;0,0043;0;0;0;0;2;0;0;0;0;0
Kupplungssatz;479;131881;1;0,0006;1;1;1;1;1;1;1;0;0;0
Kupplungssatz;479;129964;7;0,0043;1;2;1;1;2;0;0;0;2;2
Kupplungssatz;479;18557;20;0,0123;1;4;2;2;5;1;2;1;2;4
Kupplungssatz;479;122441;6;0,0037;1;3;1;3;2;0;2;1;0;8
Kupplungssatz;479;123359;8;0,0049;0;3;1;2;3;0;1;0;0;8
Kupplungssatz;479;31572;8;0,0049;3;2;0;2;2;0;0;3;0;3
Kupplungssatz;479;17670;3;0,0018;3;1;2;1;0;2;1;1;1;1
Kupplungssatz;479;16634;3;0,0018;0;2;0;2;2;0;0;0;0;2
Kupplungssatz;479;55385;1;0,0006;1;3;2;3;3;1;1;1;2;3
Kupplungssatz;479;18314;15;0,0092;2;2;2;2;6;2;2;3;2;4
Kupplungssatz;479;59301;3;0,0018;1;1;0;2;3;1;0;0;0;2
Kupplungssatz;479;28256;5;0,0031;6;6;6;5;10;1;3;6;7;8
Kupplungssatz;479;200;1;0,0006;0;1;0;0;0;0;0;0;0;1
Kupplungssatz;479;1061;1;0,0006;0;1;1;1;0;0;0;2;1;1
Kupplungssatz;479;22662;1;0,0006;1;2;1;2;3;0;0;0;1;1
Kupplungssatz;479;8943;10;0,0061;0;4;1;1;2;0;0;0;1;1
Kupplungssatz;479;16304;3;0,0018;2;1;1;1;1;0;0;1;1;1
Kupplungssatz;479;131523;1;0,0006;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;8046;1;0,0006;1;3;1;2;3;1;0;2;3;2
Kupplungssatz;479;18371;2;0,0012;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;139310;3;0,0018;0;0;0;0;0;0;0;0;0;1
Kupplungssatz;479;10959;3;0,0018;1;1;1;1;1;0;0;1;1;1
Kupplungssatz;479;19587;9;0,0055;3;3;2;3;3;0;0;1;0;3
Kupplungssatz;479;32946;4;0,0025;0;2;3;2;6;0;0;0;0;2
Kupplungssatz;479;3467;1;0,0006;2;1;1;1;4;1;1;2;0;1
Kupplungssatz;479;2115;2;0,0012;1;1;1;1;3;0;0;3;1;1
Kupplungssatz;479;10064;9;0,0055;2;2;2;3;2;0;0;0;2;2
Kupplungssatz;479;4573;3;0,0018;2;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;19725;131;0,0805;9;8;7;6;10;2;1;4;8;8
Kupplungssatz;479;986;18;0,0111;2;5;4;2;6;0;1;0;4;5
Kupplungssatz;479;16286;8;0,0049;1;1;1;2;3;2;1;2;2;1
Kupplungssatz;479;58134;32;0,0197;1;3;2;3;8;2;1;1;3;4
Kupplungssatz;479;9707;6;0,0037;3;3;3;3;3;0;2;2;5;6
Kupplungssatz;479;7915;1;0,0006;1;1;1;1;0;1;1;2;1;2
Kupplungssatz;479;133169;2;0,0012;0;1;0;1;0;0;0;0;0;3
Kupplungssatz;479;29731;2;0,0012;1;1;0;1;2;0;1;0;0;0
Kupplungssatz;479;114214;32;0,0197;3;3;2;3;8;2;1;1;3;4
Kupplungssatz;479;127062;2;0,0012;1;1;1;1;0;0;1;0;1;1
Kupplungssatz;479;8812;1;0,0006;2;2;1;1;3;2;0;1;2;3
Kupplungssatz;479;15332;4;0,0025;1;2;2;0;2;0;0;0;2;1
Kupplungssatz;479;22550;6;0,0037;2;4;0;1;1;0;0;0;0;2
Kupplungssatz;479;57401;50;0,0307;2;4;1;2;3;0;1;2;2;2
Kupplungssatz;479;27949;1;0,0006;1;1;2;1;3;2;0;0;1;1
Kupplungssatz;479;1538;1;0,0006;0;2;0;0;0;0;0;0;2;0
Kupplungssatz;479;16249;1;0,0006;0;1;0;1;2;1;0;2;1;2
Kupplungssatz;479;1837;5;0,0031;1;1;2;1;1;0;0;1;1;1
Kupplungssatz;479;116221;2;0,0012;3;5;1;4;0;0;2;1;0;1
Kupplungssatz;479;17311;1;0,0006;1;1;1;1;1;1;0;0;1;1
Kupplungssatz;479;8769;1;0,0006;1;1;1;0;0;0;0;1;1;2
Kupplungssatz;479;133246;1;0,0006;1;2;2;1;3;1;1;0;1;0
Kupplungssatz;479;116185;18;0,0111;0;6;0;3;5;0;0;0;0;5
Kupplungssatz;479;689;1;0,0006;1;2;0;1;1;0;0;1;1;1
Kupplungssatz;479;112375;10;0,0061;0;2;0;1;0;2;0;0;0;2
Kupplungssatz;479;23498;7;0,0043;3;2;1;2;2;1;2;1;2;3
Kupplungssatz;479;20785;1;0,0006;0;0;0;0;1;2;0;0;0;0
Kupplungssatz;479;130496;1;0,0006;2;2;2;2;1;0;0;0;0;3
Kupplungssatz;479;19546;2;0,0012;0;1;0;1;2;0;0;1;0;2
Kupplungssatz;479;1653;3;0,0018;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;9733;1;0,0006;1;2;2;0;2;0;0;1;2;2
Kupplungssatz;479;2988;3;0,0018;0;0;0;0;1;0;0;0;0;1
Kupplungssatz;479;1546;1;0,0006;0;1;0;0;0;0;0;1;2;0
Kupplungssatz;479;57157;2;0,0012;1;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;800998;1;0,0006;0;0;1;0;0;0;0;0;0;0
Kupplungssatz;479;3970;3;0,0018;0;3;0;0;0;0;0;0;2;1
Kupplungssatz;479;14370;16;0,0098;2;2;0;1;2;0;0;1;0;2
Kupplungssatz;479;107505;81;0,0498;3;3;3;3;3;0;2;0;3;6
Kupplungssatz;479;137764;8;0,0049;0;2;0;2;2;0;1;0;3;3
Kupplungssatz;479;36;2;0,0012;1;2;1;0;1;0;0;0;1;1
Kupplungssatz;479;31070;3;0,0018;1;3;2;1;1;0;0;0;1;3
Kupplungssatz;479;107159;1;0,0006;1;1;1;1;5;1;1;0;1;1
Kupplungssatz;479;119612;5;0,0031;1;2;2;1;1;0;1;0;2;0
Kupplungssatz;479;56858;66;0,0405;1;6;1;1;2;1;1;1;2;1
Kupplungssatz;479;19296;32;0,0197;4;2;1;2;3;5;1;0;2;3
Kupplungssatz;479;18232;58;0,0356;1;2;1;1;6;1;0;1;0;3
Kupplungssatz;479;152884;2;0,0012;0;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;111765;21;0,0129;3;3;2;3;6;0;2;0;5;4
Kupplungssatz;479;138845;3;0,0018;0;1;0;1;2;0;0;0;0;3
Kupplungssatz;479;123345;2;0,0012;0;1;0;1;1;0;0;0;1;1
Kupplungssatz;479;109725;3;0,0018;0;1;1;1;0;0;0;0;1;1
Kupplungssatz;479;146236;2;0,0012;0;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;31359;22;0,0135;3;6;3;5;8;1;3;1;4;4
Kupplungssatz;479;939;1;0,0006;1;1;0;0;1;0;0;0;1;1
Kupplungssatz;479;59562;18;0,0111;2;2;0;2;2;0;0;1;0;3
Kupplungssatz;479;133519;1;0,0006;0;0;1;1;1;0;0;0;0;3
Kupplungssatz;479;18486;1;0,0006;0;1;1;0;1;0;0;1;1;1
Kupplungssatz;479;19906;3;0,0018;1;4;1;2;2;2;1;0;2;1
Kupplungssatz;479;1670;1;0,0006;1;2;1;1;2;0;0;1;1;1
Kupplungssatz;479;15147;3;0,0018;1;2;1;1;3;1;1;2;1;1
Kupplungssatz;479;24560;1;0,0006;1;1;0;1;0;0;0;0;0;0
Kupplungssatz;479;124914;1;0,0006;1;3;1;2;3;0;1;1;0;1
Kupplungssatz;479;58762;4;0,0025;0;1;0;1;1;0;0;0;1;2
Kupplungssatz;479;17392;45;0,0276;1;2;1;1;5;1;1;1;2;2
Kupplungssatz;479;4056;4;0,0025;1;1;1;1;1;0;1;0;1;1
Kupplungssatz;479;154684;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;14463;1;0,0006;1;1;1;1;0;0;0;1;2;3
Kupplungssatz;479;127522;5;0,0031;0;0;0;0;1;0;0;0;0;1
Kupplungssatz;479;123511;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;26739;1;0,0006;0;0;2;0;1;0;1;0;0;0
Kupplungssatz;479;115669;2;0,0012;0;0;0;0;0;0;0;0;2;0
Kupplungssatz;479;109945;1;0,0006;1;4;2;3;1;1;1;0;2;3
Kupplungssatz;479;135260;1;0,0006;0;0;0;1;6;1;3;0;0;3
Kupplungssatz;479;20034;1;0,0006;1;2;0;1;5;1;1;1;2;2
Kupplungssatz;479;7271;1;0,0006;1;1;1;1;0;1;0;0;1;0
Kupplungssatz;479;134534;4;0,0025;0;3;0;1;0;0;0;0;0;1
Kupplungssatz;479;134276;1;0,0006;0;1;1;0;0;0;0;0;0;1
Kupplungssatz;479;1099;1;0,0006;1;1;1;1;0;0;0;1;1;1
Kupplungssatz;479;139347;3;0,0018;2;2;0;0;1;0;0;0;2;2
Kupplungssatz;479;115678;9;0,0055;2;1;0;2;2;1;0;0;1;2
Kupplungssatz;479;16967;6;0,0037;3;3;5;3;5;1;0;3;4;4
Kupplungssatz;479;9202;7;0,0043;1;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;7938;16;0,0098;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;134116;4;0,0025;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;16726;2;0,0012;1;2;1;0;7;1;1;1;2;2
Kupplungssatz;479;139307;52;0,0319;0;3;0;1;4;1;2;0;0;1
Kupplungssatz;479;3462;1;0,0006;1;0;0;1;0;0;0;0;1;0
Kupplungssatz;479;108027;24;0,0147;0;3;1;1;3;1;1;0;1;4
Kupplungssatz;479;13647;1;0,0006;0;2;0;0;0;0;0;0;0;1
Kupplungssatz;479;4651;2;0,0012;1;1;1;1;2;0;0;1;1;1
Kupplungssatz;479;1890;1;0,0006;0;1;1;1;0;0;0;1;0;0
Kupplungssatz;479;108178;21;0,0129;3;2;3;2;4;0;1;0;1;3
Kupplungssatz;479;9324;2;0,0012;1;0;0;0;1;1;0;0;0;1
Kupplungssatz;479;10697;2;0,0012;1;1;2;1;4;0;0;1;1;1
Kupplungssatz;479;4470;1;0,0006;1;0;1;1;0;2;1;0;0;0
Kupplungssatz;479;55565;1;0,0006;1;2;2;1;3;0;0;0;3;3
Kupplungssatz;479;2989;1;0,0006;0;0;0;0;1;0;0;0;0;1
Kupplungssatz;479;121442;1;0,0006;0;1;0;2;1;1;0;0;0;2
Kupplungssatz;479;111083;4;0,0025;0;0;0;0;1;0;0;0;2;0
Kupplungssatz;479;30372;2;0,0012;1;2;0;2;2;0;0;0;0;1
Kupplungssatz;479;9931;108;0,0663;1;4;1;2;1;1;1;1;2;1
Kupplungssatz;479;140385;3;0,0018;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;19226;3;0,0018;1;1;0;1;1;1;0;1;1;1
Kupplungssatz;479;56018;256;0,1572;1;1;0;1;1;1;1;1;1;0
Kupplungssatz;479;116390;12;0,0074;2;1;0;1;2;1;1;0;1;1
Kupplungssatz;479;7378;16;0,0098;1;6;6;4;9;1;0;4;5;5
Kupplungssatz;479;7241;15;0,0092;0;1;0;3;4;3;0;0;2;3
Kupplungssatz;479;57403;12;0,0074;1;1;1;1;4;1;1;2;1;2
Kupplungssatz;479;11146;12;0,0074;1;3;1;1;2;2;2;1;2;1
Kupplungssatz;479;5235;2;0,0012;0;0;0;0;1;0;0;0;0;2
Kupplungssatz;479;121982;9;0,0055;1;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;5349;2;0,0012;1;1;1;1;3;0;0;1;1;1
Kupplungssatz;479;57284;91;0,0559;2;1;1;0;4;1;0;2;2;1
Kupplungssatz;479;27730;2;0,0012;1;1;0;1;0;0;0;1;0;0
